Store,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,,,,
34,04-06-2010," ? 9,66,187.51 ",No,72.17,2.70,126.14,9.59,,,,
34,11-06-2010," ? 9,54,681.56 ",No,80.84,2.67,126.11,9.59,,,,
34,18-06-2010," ? 9,41,612.04 ",No,73.48,2.64,126.11,9.59,,,,
34,25-06-2010," ? 8,95,800.07 ",No,78.47,2.65,126.13,9.59,,,,
34,02-07-2010," ? 9,19,229.36 ",No,73.66,2.67,126.14,9.82,,,,
34,09-07-2010," ? 9,11,210.81 ",No,75.00,2.64,126.15,9.82,,,,
34,16-07-2010," ? 9,30,269.79 ",No,78.53,2.62,126.15,9.82,,,,
34,23-07-2010," ? 9,02,050.95 ",No,79.58,2.61,126.13,9.82,,,,
34,30-07-2010," ? 8,75,976.83 ",No,72.26,2.65,126.11,9.82,,,,
34,06-08-2010," ? 9,87,435.35 ",No,73.80,2.64,126.09,9.82,,,,
34,13-08-2010," ? 9,51,208.65 ",No,76.72,2.70,126.06,9.82,,,,
34,20-08-2010," ? 9,85,152.94 ",No,76.45,2.67,126.08,9.82,,,,
34,27-08-2010," ? 8,55,421.39 ",No,72.87,2.62,126.09,9.82,,,,
34,03-09-2010," ? 9,64,356.74 ",No,72.59,2.58,126.10,9.82,,,,
34,10-09-2010," ? 9,32,240.96 ",Yes,72.61,2.57,126.11,9.82,,,,
34,17-09-2010," ? 8,85,445.47 ",No,70.71,2.59,126.15,9.82,,,,
34,24-09-2010," ? 8,67,539.07 ",No,69.78,2.64,126.19,9.82,,,,
34,01-10-2010," ? 8,65,709.11 ",No,70.13,2.62,126.23,10.21,,,,
34,08-10-2010," ? 9,31,710.67 ",No,65.21,2.65,126.28,10.21,,,,
34,15-10-2010," ? 8,88,703.62 ",No,59.57,2.73,126.33,10.21,,,,
34,22-10-2010," ? 9,36,293.60 ",No,58.11,2.74,126.38,10.21,,,,
34,29-10-2010," ? 9,26,294.02 ",No,50.78,2.72,126.44,10.21,,,,
34,05-11-2010," ? 9,72,292.31 ",No,52.43,2.70,126.49,10.21,,,,
34,12-11-2010," ? 9,79,730.78 ",No,47.20,2.74,126.55,10.21,,,,
34,19-11-2010," ? 9,55,766.33 ",No,40.93,2.78,126.61,10.21,,,,
34,26-11-2010," ? 13,09,476.68 ",Yes,41.13,2.75,126.67,10.21,,,,
34,03-12-2010," ? 10,01,512.21 ",No,34.70,2.73,126.73,10.21,,,,
34,10-12-2010," ? 10,86,661.02 ",No,41.93,2.86,126.79,10.21,,,,
34,17-12-2010," ? 12,27,148.13 ",No,42.64,2.88,126.88,10.21,,,,
34,24-12-2010," ? 16,20,748.25 ",No,42.74,2.89,126.98,10.21,,,,
34,31-12-2010," ? 9,02,109.69 ",Yes,34.11,2.96,127.09,10.21,,,,
34,07-01-2011," ? 9,00,646.94 ",No,24.50,2.98,127.19,10.40,,,,
34,14-01-2011," ? 8,98,610.33 ",No,30.75,2.99,127.30,10.40,,,,
34,21-01-2011," ? 8,91,025.39 ",No,39.57,3.02,127.44,10.40,,,,
34,28-01-2011," ? 8,36,717.75 ",No,34.68,3.02,127.58,10.40,,,,
34,04-02-2011," ? 9,71,932.87 ",No,23.82,3.00,127.72,10.40,,,,
34,11-02-2011," ? 10,15,654.60 ",Yes,28.66,3.03,127.86,10.40,,,,
34,18-02-2011," ? 10,62,629.30 ",No,45.12,3.06,128.00,10.40,,,,
34,25-02-2011," ? 9,53,331.45 ",No,44.57,3.09,128.13,10.40,,,,
34,04-03-2011," ? 9,63,910.81 ",No,46.21,3.31,128.26,10.40,,,,
34,11-03-2011," ? 9,43,951.67 ",No,45.87,3.46,128.40,10.40,,,,
34,18-03-2011," ? 10,14,218.80 ",No,55.58,3.50,128.51,10.40,,,,
34,25-03-2011," ? 9,22,898.38 ",No,53.11,3.48,128.62,10.40,,,,
34,01-04-2011," ? 8,84,233.67 ",No,55.46,3.52,128.72,10.58,,,,
34,08-04-2011," ? 9,75,479.83 ",No,58.59,3.61,128.82,10.58,,,,
34,15-04-2011," ? 9,41,829.00 ",No,53.30,3.72,128.91,10.58,,,,
34,22-04-2011," ? 10,51,518.45 ",No,63.83,3.78,128.96,10.58,,,,
34,29-04-2011," ? 8,95,973.02 ",No,57.73,3.78,129.00,10.58,,,,
34,06-05-2011," ? 9,65,853.58 ",No,54.40,3.87,129.04,10.58,,,,
34,13-05-2011," ? 9,66,232.69 ",No,63.05,3.87,129.09,10.58,,,,
34,20-05-2011," ? 9,45,018.83 ",No,61.47,3.88,129.08,10.58,,,,
34,27-05-2011," ? 9,41,311.83 ",No,65.99,3.77,129.06,10.58,,,,
34,03-06-2011," ? 9,47,229.24 ",No,74.64,3.68,129.05,10.58,,,,
34,10-06-2011," ? 9,43,912.77 ",No,74.57,3.64,129.04,10.58,,,,
34,17-06-2011," ? 9,68,258.09 ",No,76.58,3.62,129.04,10.58,,,,
34,24-06-2011," ? 9,23,795.04 ",No,77.16,3.57,129.07,10.58,,,,
34,01-07-2011," ? 9,11,106.22 ",No,81.96,3.50,129.09,10.64,,,,
34,08-07-2011," ? 9,26,934.57 ",No,80.84,3.47,129.11,10.64,,,,
34,15-07-2011," ? 9,03,882.96 ",No,78.09,3.56,129.13,10.64,,,,
34,22-07-2011," ? 9,13,236.62 ",No,80.75,3.63,129.15,10.64,,,,
34,29-07-2011," ? 8,51,461.90 ",No,78.04,3.66,129.17,10.64,,,,
34,05-08-2011," ? 9,42,236.45 ",No,76.71,3.66,129.18,10.64,,,,
34,12-08-2011," ? 9,56,251.18 ",No,80.23,3.62,129.20,10.64,,,,
34,19-08-2011," ? 9,60,418.54 ",No,77.08,3.55,129.24,10.64,,,,
34,26-08-2011," ? 8,71,404.60 ",No,77.27,3.52,129.28,10.64,,,,
34,02-09-2011," ? 9,26,455.64 ",No,78.24,3.53,129.33,10.64,,,,
34,09-09-2011," ? 9,30,506.14 ",Yes,70.05,3.55,129.37,10.64,,,,
34,16-09-2011," ? 9,27,249.61 ",No,64.94,3.53,129.43,10.64,,,,
34,23-09-2011," ? 9,02,852.73 ",No,66.23,3.47,129.52,10.64,,,,
34,30-09-2011," ? 8,71,847.85 ",No,69.44,3.37,129.61,10.64,,,,
34,07-10-2011," ? 9,54,069.45 ",No,60.42,3.30,129.69,10.15,,,,
34,14-10-2011," ? 9,11,788.79 ",No,54.72,3.28,129.77,10.15,,,,
34,21-10-2011," ? 9,53,693.23 ",No,58.93,3.36,129.78,10.15,,,,
34,28-10-2011," ? 9,58,063.87 ",No,54.56,3.36,129.79,10.15,,,,
34,04-11-2011," ? 9,92,621.93 ",No,48.04,3.32,129.81,10.15,,,,
34,11-11-2011," ? 9,91,570.02 ",No,41.04,3.29,129.82,10.15,,,,
34,18-11-2011," ? 9,47,552.44 ",No,46.00,3.29,129.83,10.15,,,,
34,25-11-2011," ? 13,45,595.82 ",Yes,45.99,3.23,129.84,10.15,,,,
34,02-12-2011," ? 9,88,742.08 ",No,39.75,3.18,129.85,10.15,,,,
34,09-12-2011," ? 10,84,243.91 ",No,24.69,3.15,129.86,10.15,,,,
34,16-12-2011," ? 11,51,052.86 ",No,32.31,3.15,129.90,10.15,,,,
34,23-12-2011," ? 15,93,655.96 ",No,32.45,3.10,129.98,10.15,,,,
34,30-12-2011," ? 9,65,512.36 ",Yes,28.84,3.12,130.07,10.15,,,,
34,06-01-2012," ? 9,53,844.85 ",No,36.39,3.16,130.16,9.65,,,,
34,13-01-2012," ? 9,13,755.12 ",No,33.99,3.26,130.24,9.65,,,,
34,20-01-2012," ? 9,10,899.05 ",No,39.28,3.27,130.28,9.65,,,,
34,27-01-2012," ? 8,72,450.37 ",No,39.81,3.29,130.31,9.65,,,,
34,03-02-2012," ? 9,39,367.14 ",No,38.64,3.35,130.35,9.65,,,,
34,10-02-2012," ? 10,47,658.09 ",Yes,36.70,3.41,130.38,9.65,,,,
34,17-02-2012," ? 11,23,446.51 ",No,37.25,3.49,130.45,9.65,,,,
34,24-02-2012," ? 9,50,154.24 ",No,39.89,3.54,130.55,9.65,,,,
34,02-03-2012," ? 9,90,263.70 ",No,42.74,3.62,130.65,9.65,,,,
34,09-03-2012," ? 9,76,393.43 ",No,42.70,3.67,130.74,9.65,,,,
34,16-03-2012," ? 9,99,298.43 ",No,48.09,3.71,130.83,9.65,,,,
34,23-03-2012," ? 9,45,143.33 ",No,47.93,3.76,130.90,9.65,,,,
34,30-03-2012," ? 9,38,861.77 ",No,59.29,3.82,130.97,9.65,,,,
34,06-04-2012," ? 10,91,020.37 ",No,54.42,3.86,131.04,9.58,,,,
34,13-04-2012," ? 9,87,353.65 ",No,59.12,3.88,131.11,9.58,,,,
34,20-04-2012," ? 9,77,628.78 ",No,55.34,3.86,131.12,9.58,,,,
34,27-04-2012," ? 9,40,299.87 ",No,66.49,3.81,131.13,9.58,,,,
34,04-05-2012," ? 9,91,104.40 ",No,65.04,3.75,131.14,9.58,,,,
34,11-05-2012," ? 9,49,625.52 ",No,61.92,3.69,131.15,9.58,,,,
34,18-05-2012," ? 9,98,672.85 ",No,64.97,3.62,131.10,9.58,,,,
34,25-05-2012," ? 10,15,737.61 ",No,72.42,3.55,131.03,9.58,,,,
34,01-06-2012," ? 9,77,062.44 ",No,70.41,3.48,130.96,9.58,,,,
34,08-06-2012," ? 9,99,511.29 ",No,75.35,3.43,130.89,9.58,,,,
34,15-06-2012," ? 9,82,345.51 ",No,76.48,3.37,130.83,9.58,,,,
34,22-06-2012," ? 10,00,285.10 ",No,78.85,3.33,130.79,9.58,,,,
34,29-06-2012," ? 9,42,970.63 ",No,81.91,3.26,130.76,9.58,,,,
34,06-07-2012," ? 10,07,867.68 ",No,77.95,3.19,130.72,9.29,,,,
34,13-07-2012," ? 9,54,677.75 ",No,74.02,3.22,130.68,9.29,,,,
34,20-07-2012," ? 9,50,929.59 ",No,77.70,3.26,130.70,9.29,,,,
34,27-07-2012," ? 9,17,883.79 ",No,77.30,3.36,130.72,9.29,,,,
34,03-08-2012," ? 9,73,250.41 ",No,78.93,3.37,130.74,9.29,,,,
34,10-08-2012," ? 10,04,523.59 ",No,78.26,3.48,130.76,9.29,,,,
34,17-08-2012," ? 10,13,820.86 ",No,77.78,3.55,130.79,9.29,,,,
34,24-08-2012," ? 9,26,250.21 ",No,72.44,3.61,130.84,9.29,,,,
34,31-08-2012," ? 9,33,487.71 ",No,75.89,3.65,130.89,9.29,,,,
34,07-09-2012," ? 9,76,415.56 ",Yes,78.26,3.71,130.93,9.29,,,,
34,14-09-2012," ? 9,55,211.70 ",No,64.28,3.71,130.98,9.29,,,,
34,21-09-2012," ? 9,43,047.78 ",No,66.08,3.72,131.01,9.29,,,,
34,28-09-2012," ? 9,28,629.31 ",No,67.06,3.67,131.04,9.29,,,,
34,05-10-2012," ? 9,68,896.68 ",No,65.41,3.62,131.08,8.84,,,,
34,12-10-2012," ? 9,48,613.39 ",No,59.94,3.60,131.11,8.84,,,,
34,19-10-2012," ? 9,63,516.28 ",No,58.47,3.61,131.15,8.84,,,,
34,26-10-2012," ? 9,56,987.81 ",No,57.95,3.51,131.19,8.84,,,,
35,05-02-2010," ? 12,30,613.50 ",No,27.19,2.78,135.35,9.26,,,,
35,12-02-2010," ? 11,68,815.31 ",Yes,29.81,2.77,135.41,9.26,,,,
35,19-02-2010," ? 12,70,658.64 ",No,32.44,2.75,135.47,9.26,,,,
35,26-02-2010," ? 10,20,651.74 ",No,36.00,2.75,135.52,9.26,,,,
35,05-03-2010," ? 11,62,610.27 ",No,38.07,2.78,135.57,9.26,,,,
35,12-03-2010," ? 11,50,344.39 ",No,45.98,2.82,135.63,9.26,,,,
35,19-03-2010," ? 11,17,536.09 ",No,49.04,2.84,135.67,9.26,,,,
35,26-03-2010," ? 10,78,900.44 ",No,52.34,2.85,135.71,9.26,,,,
35,02-04-2010," ? 11,89,556.47 ",No,46.90,2.85,135.75,9.05,,,,
35,09-04-2010," ? 11,98,014.97 ",No,62.62,2.87,135.79,9.05,,,,
35,16-04-2010," ? 10,84,487.55 ",No,54.95,2.90,135.83,9.05,,,,
35,23-04-2010," ? 11,10,827.48 ",No,53.91,2.90,135.87,9.05,,,,
35,30-04-2010," ? 10,96,930.65 ",No,53.55,2.92,135.92,9.05,,,,
35,07-05-2010," ? 11,82,099.88 ",No,69.02,2.97,135.96,9.05,,,,
35,14-05-2010," ? 11,04,277.57 ",No,53.82,2.98,136.01,9.05,,,,
35,21-05-2010," ? 10,78,182.18 ",No,63.31,2.96,136.08,9.05,,,,
35,28-05-2010," ? 12,23,777.48 ",No,67.88,2.90,136.15,9.05,,,,
35,04-06-2010," ? 12,82,378.71 ",No,74.29,2.85,136.22,9.05,,,,
35,11-06-2010," ? 11,60,412.71 ",No,68.90,2.81,136.29,9.05,,,,
35,18-06-2010," ? 11,98,025.76 ",No,70.00,2.78,136.32,9.05,,,,
35,25-06-2010," ? 12,30,245.74 ",No,78.02,2.81,136.35,9.05,,,,
35,02-07-2010," ? 12,45,827.08 ",No,76.25,2.82,136.37,8.86,,,,
35,09-07-2010," ? 12,68,766.76 ",No,82.69,2.79,136.40,8.86,,,,
35,16-07-2010," ? 11,24,414.87 ",No,78.26,2.78,136.42,8.86,,,,
35,23-07-2010," ? 11,21,756.43 ",No,81.56,2.77,136.44,8.86,,,,
35,30-07-2010," ? 11,39,131.78 ",No,79.78,2.78,136.46,8.86,,,,
35,06-08-2010," ? 11,80,183.39 ",No,77.45,2.78,136.47,8.86,,,,
35,13-08-2010," ? 10,90,587.50 ",No,77.36,2.81,136.49,8.86,,,,
35,20-08-2010," ? 10,33,719.50 ",No,75.16,2.78,136.52,8.86,,,,
35,27-08-2010," ? 9,17,693.06 ",No,70.31,2.76,136.56,8.86,,,,
35,03-09-2010," ? 9,48,660.79 ",No,78.52,2.72,136.59,8.86,,,,
35,10-09-2010," ? 9,61,685.98 ",Yes,70.38,2.70,136.62,8.86,,,,
35,17-09-2010," ? 8,31,443.61 ",No,64.50,2.71,136.63,8.86,,,,
35,24-09-2010," ? 7,58,069.78 ",No,67.08,2.71,136.63,8.86,,,,
35,01-10-2010," ? 7,71,065.21 ",No,70.19,2.71,136.63,8.76,,,,
35,08-10-2010," ? 8,74,615.32 ",No,57.78,2.76,136.63,8.76,,,,
35,15-10-2010," ? 7,98,376.99 ",No,58.38,2.87,136.64,8.76,,,,
35,22-10-2010," ? 8,27,705.82 ",No,52.82,2.92,136.69,8.76,,,,
35,29-10-2010," ? 8,57,797.33 ",No,61.02,2.92,136.74,8.76,,,,
35,05-11-2010," ? 8,43,755.12 ",No,45.91,2.92,136.79,8.76,,,,
35,12-11-2010," ? 8,70,914.69 ",No,45.90,2.93,136.83,8.76,,,,
35,19-11-2010," ? 8,46,850.35 ",No,50.81,3.00,136.77,8.76,,,,
35,26-11-2010," ? 17,81,866.98 ",Yes,46.67,3.04,136.69,8.76,,,,
35,03-12-2010," ? 9,82,598.88 ",No,41.81,3.05,136.61,8.76,,,,
35,10-12-2010," ? 11,08,580.19 ",No,30.83,3.11,136.53,8.76,,,,
35,17-12-2010," ? 13,14,987.40 ",No,31.62,3.14,136.53,8.76,,,,
35,24-12-2010," ? 17,79,236.54 ",No,31.34,3.14,136.60,8.76,,,,
35,31-12-2010," ? 5,76,332.05 ",Yes,29.59,3.18,136.67,8.76,,,,
35,07-01-2011," ? 6,49,289.75 ",No,34.42,3.19,136.73,8.55,,,,
35,14-01-2011," ? 6,87,670.78 ",No,25.70,3.21,136.80,8.55,,,,
35,21-01-2011," ? 6,59,902.07 ",No,30.13,3.23,136.89,8.55,,,,
35,28-01-2011," ? 6,33,289.78 ",No,23.64,3.24,136.97,8.55,,,,
35,04-02-2011," ? 7,47,577.05 ",No,28.70,3.23,137.05,8.55,,,,
35,11-02-2011," ? 8,59,258.17 ",Yes,30.45,3.24,137.14,8.55,,,,
35,18-02-2011," ? 8,65,305.88 ",No,39.32,3.25,137.25,8.55,,,,
35,25-02-2011," ? 8,41,129.26 ",No,33.05,3.27,137.38,8.55,,,,
35,04-03-2011," ? 8,50,448.54 ",No,36.99,3.43,137.50,8.55,,,,
35,11-03-2011," ? 8,30,601.39 ",No,43.64,3.58,137.63,8.55,,,,
35,18-03-2011," ? 8,00,662.82 ",No,46.65,3.63,137.74,8.55,,,,
35,25-03-2011," ? 7,62,184.10 ",No,40.11,3.63,137.85,8.55,,,,
35,01-04-2011," ? 7,62,620.94 ",No,37.27,3.64,137.96,8.51,,,,
35,08-04-2011," ? 8,13,352.41 ",No,46.87,3.72,138.06,8.51,,,,
35,15-04-2011," ? 7,95,157.20 ",No,52.24,3.82,138.16,8.51,,,,
35,22-04-2011," ? 8,41,778.34 ",No,50.02,3.89,138.25,8.51,,,,
35,29-04-2011," ? 8,11,824.06 ",No,61.71,3.96,138.33,8.51,,,,
35,06-05-2011," ? 8,35,181.18 ",No,56.48,4.05,138.41,8.51,,,,
35,13-05-2011," ? 8,26,155.95 ",No,60.07,4.07,138.50,8.51,,,,
35,20-05-2011," ? 7,76,838.56 ",No,60.22,4.06,138.59,8.51,,,,
35,27-05-2011," ? 8,50,708.60 ",No,66.43,3.99,138.68,8.51,,,,
35,03-06-2011," ? 9,55,466.84 ",No,74.17,3.92,138.77,8.51,,,,
35,10-06-2011," ? 8,55,130.21 ",No,73.26,3.88,138.86,8.51,,,,
35,17-06-2011," ? 8,28,594.86 ",No,67.03,3.84,139.00,8.51,,,,
35,24-06-2011," ? 8,49,397.57 ",No,72.02,3.80,139.18,8.51,,,,
35,01-07-2011," ? 8,74,453.88 ",No,73.76,3.75,139.36,8.68,,,,
35,08-07-2011," ? 8,27,717.85 ",No,76.87,3.71,139.54,8.68,,,,
35,15-07-2011," ? 8,13,845.50 ",No,77.83,3.76,139.70,8.68,,,,
35,22-07-2011," ? 8,20,188.42 ",No,82.28,3.81,139.80,8.68,,,,
35,29-07-2011," ? 7,70,820.27 ",No,79.41,3.83,139.89,8.68,,,,
35,05-08-2011," ? 8,26,820.71 ",No,78.14,3.84,139.99,8.68,,,,
35,12-08-2011," ? 8,19,911.89 ",No,76.67,3.81,140.09,8.68,,,,
35,19-08-2011," ? 8,20,288.35 ",No,72.97,3.75,140.13,8.68,,,,
35,26-08-2011," ? 8,97,037.25 ",No,72.88,3.70,140.16,8.68,,,,
35,02-09-2011," ? 8,13,486.55 ",No,71.44,3.70,140.20,8.68,,,,
35,09-09-2011," ? 9,22,440.64 ",Yes,70.93,3.74,140.23,8.68,,,,
35,16-09-2011," ? 7,38,792.11 ",No,69.65,3.74,140.27,8.68,,,,
35,23-09-2011," ? 7,05,802.45 ",No,63.61,3.71,140.33,8.68,,,,
35,30-09-2011," ? 7,49,676.95 ",No,70.92,3.65,140.38,8.68,,,,
35,07-10-2011," ? 7,91,637.53 ",No,56.91,3.58,140.43,8.75,,,,
35,14-10-2011," ? 7,72,859.25 ",No,64.78,3.54,140.48,8.75,,,,
35,21-10-2011," ? 8,11,328.40 ",No,59.62,3.57,140.46,8.75,,,,
35,28-10-2011," ? 8,08,821.50 ",No,51.81,3.57,140.44,8.75,,,,
35,04-11-2011," ? 6,53,468.75 ",No,44.46,3.55,140.43,8.75,,,,
35,11-11-2011," ? 8,80,576.33 ",No,49.69,3.53,140.41,8.75,,,,
35,18-11-2011," ? 8,20,964.10 ",No,51.42,3.53,140.41,8.75,,,,
35,25-11-2011," ? 17,33,822.40 ",Yes,47.88,3.49,140.42,8.75,,,,
35,02-12-2011," ? 9,03,606.03 ",No,50.55,3.45,140.43,8.75,,,,
35,09-12-2011," ? 9,48,964.99 ",No,46.28,3.42,140.44,8.75,,,,
35,16-12-2011," ? 11,15,255.65 ",No,40.68,3.41,140.47,8.75,,,,
35,23-12-2011," ? 15,50,214.02 ",No,41.59,3.39,140.53,8.75,,,,
35,30-12-2011," ? 9,04,650.55 ",Yes,37.85,3.39,140.59,8.75,,,,
35,06-01-2012," ? 6,71,708.09 ",No,35.80,3.42,140.65,8.74,,,,
35,13-01-2012," ? 6,25,135.11 ",No,41.30,3.51,140.70,8.74,,,,
35,20-01-2012," ? 6,69,850.04 ",No,30.35,3.53,140.81,8.74,,,,
35,27-01-2012," ? 5,88,722.99 ",No,36.96,3.57,140.91,8.74,,,,
35,03-02-2012," ? 7,46,901.03 ",No,42.52,3.62,141.02,8.74,,,,
35,10-02-2012," ? 8,49,779.14 ",Yes,37.86,3.64,141.12,8.74,,,,
35,17-02-2012," ? 8,24,568.39 ",No,37.24,3.70,141.21,8.74,,,,
35,24-02-2012," ? 8,05,028.74 ",No,41.74,3.74,141.30,8.74,,,,
35,02-03-2012," ? 7,66,571.10 ",No,40.07,3.82,141.39,8.74,,,,
35,09-03-2012," ? 7,96,351.35 ",No,44.32,3.85,141.47,8.74,,,,
35,16-03-2012," ? 7,93,045.82 ",No,49.60,3.86,141.55,8.74,,,,
35,23-03-2012," ? 7,60,671.10 ",No,57.30,3.90,141.63,8.74,,,,
35,30-03-2012," ? 7,44,525.69 ",No,49.40,3.95,141.70,8.74,,,,
35,06-04-2012," ? 8,60,293.46 ",No,48.73,4.00,141.77,8.88,,,,
35,13-04-2012," ? 7,88,633.42 ",No,52.22,4.04,141.84,8.88,,,,
35,20-04-2012," ? 7,94,660.24 ",No,62.62,4.03,141.90,8.88,,,,
35,27-04-2012," ? 7,21,212.45 ",No,52.33,4.00,141.96,8.88,,,,
35,04-05-2012," ? 7,72,036.60 ",No,53.68,3.95,142.02,8.88,,,,
35,11-05-2012," ? 8,02,383.63 ",No,58.97,3.89,142.08,8.88,,,,
35,18-05-2012," ? 8,19,196.68 ",No,65.15,3.85,142.10,8.88,,,,
35,25-05-2012," ? 8,22,167.17 ",No,64.77,3.80,142.10,8.88,,,,
35,01-06-2012," ? 9,32,195.52 ",No,73.40,3.74,142.11,8.88,,,,
35,08-06-2012," ? 8,73,415.01 ",No,64.05,3.69,142.12,8.88,,,,
35,15-06-2012," ? 8,48,289.41 ",No,69.52,3.62,142.13,8.88,,,,
35,22-06-2012," ? 9,11,696.00 ",No,73.23,3.56,142.16,8.88,,,,
35,29-06-2012," ? 8,92,133.41 ",No,73.94,3.51,142.19,8.88,,,,
35,06-07-2012," ? 9,85,479.64 ",No,82.08,3.48,142.22,8.84,,,,
35,13-07-2012," ? 8,25,763.48 ",No,78.95,3.52,142.25,8.84,,,,
35,20-07-2012," ? 8,41,224.74 ",No,78.64,3.57,142.23,8.84,,,,
35,27-07-2012," ? 8,08,030.15 ",No,76.01,3.65,142.21,8.84,,,,
35,03-08-2012," ? 8,66,216.36 ",No,75.22,3.65,142.19,8.84,,,,
35,10-08-2012," ? 8,88,368.80 ",No,78.44,3.72,142.17,8.84,,,,
35,17-08-2012," ? 8,87,979.47 ",No,76.51,3.81,142.22,8.84,,,,
35,24-08-2012," ? 8,95,274.72 ",No,72.93,3.83,142.31,8.84,,,,
35,31-08-2012," ? 9,31,278.97 ",No,75.00,3.87,142.41,8.84,,,,
35,07-09-2012," ? 9,84,833.35 ",Yes,76.00,3.91,142.50,8.84,,,,
35,14-09-2012," ? 8,21,568.64 ",No,68.72,3.95,142.59,8.84,,,,
35,21-09-2012," ? 7,72,302.94 ",No,66.10,4.04,142.68,8.84,,,,
35,28-09-2012," ? 8,14,099.86 ",No,64.92,4.00,142.77,8.84,,,,
35,05-10-2012," ? 8,66,064.40 ",No,64.50,3.99,142.85,8.67,,,,
35,12-10-2012," ? 8,73,643.14 ",No,55.40,4.00,142.94,8.67,,,,
35,19-10-2012," ? 8,29,284.67 ",No,56.53,3.97,142.86,8.67,,,,
35,26-10-2012," ? 8,65,137.60 ",No,58.99,3.88,142.76,8.67,,,,
36,05-02-2010," ? 4,67,546.74 ",No,45.97,2.55,209.85,8.55,,,,
36,12-02-2010," ? 4,69,563.70 ",Yes,46.11,2.54,210.00,8.55,,,,
36,19-02-2010," ? 4,70,281.03 ",No,45.66,2.47,210.05,8.55,,,,
36,26-02-2010," ? 4,47,519.44 ",No,50.87,2.52,210.08,8.55,,,,
36,05-03-2010," ? 4,80,203.43 ",No,51.33,2.57,210.11,8.55,,,,
36,12-03-2010," ? 4,41,434.20 ",No,61.96,2.62,210.14,8.55,,,,
36,19-03-2010," ? 4,28,851.99 ",No,59.56,2.70,209.98,8.55,,,,
36,26-03-2010," ? 4,04,438.51 ",No,55.76,2.71,209.79,8.55,,,,
36,02-04-2010," ? 4,35,972.82 ",No,63.43,2.71,209.59,8.46,,,,
36,09-04-2010," ? 4,53,016.91 ",No,68.54,2.74,209.40,8.46,,,,
36,16-04-2010," ? 4,83,699.56 ",No,66.74,2.77,209.27,8.46,,,,
36,23-04-2010," ? 4,34,116.80 ",No,68.03,2.76,209.22,8.46,,,,
36,30-04-2010," ? 4,57,899.64 ",No,70.90,2.73,209.17,8.46,,,,
36,07-05-2010," ? 4,89,372.02 ",No,75.56,2.79,209.12,8.46,,,,
36,14-05-2010," ? 4,76,733.74 ",No,77.53,2.81,209.12,8.46,,,,
36,21-05-2010," ? 4,74,917.98 ",No,77.34,2.77,209.39,8.46,,,,
36,28-05-2010," ? 4,47,050.42 ",No,80.87,2.72,209.67,8.46,,,,
36,04-06-2010," ? 4,71,088.88 ",No,79.93,2.66,209.94,8.46,,,,
36,11-06-2010," ? 4,67,711.18 ",No,82.30,2.62,210.21,8.46,,,,
36,18-06-2010," ? 4,85,694.72 ",No,84.37,2.57,210.21,8.46,,,,
36,25-06-2010," ? 4,34,879.87 ",No,84.14,2.60,210.10,8.46,,,,
36,02-07-2010," ? 4,34,252.15 ",No,81.85,2.61,209.98,8.36,,,,
36,09-07-2010," ? 4,71,713.59 ",No,81.74,2.60,209.87,8.36,,,,
36,16-07-2010," ? 4,66,962.04 ",No,84.43,2.56,209.86,8.36,,,,
36,23-07-2010," ? 4,52,021.20 ",No,82.60,2.54,210.00,8.36,,,,
36,30-07-2010," ? 4,32,451.91 ",No,81.88,2.60,210.13,8.36,,,,
36,06-08-2010," ? 4,67,442.94 ",No,85.49,2.57,210.26,8.36,,,,
36,13-08-2010," ? 4,70,436.80 ",No,86.06,2.64,210.39,8.36,,,,
36,20-08-2010," ? 4,37,949.90 ",No,85.54,2.60,210.36,8.36,,,,
36,27-08-2010," ? 4,12,050.73 ",No,84.62,2.56,210.33,8.36,,,,
36,03-09-2010," ? 4,31,294.45 ",No,82.29,2.53,210.30,8.36,,,,
36,10-09-2010," ? 4,34,471.38 ",Yes,80.58,2.51,210.26,8.36,,,,
36,17-09-2010," ? 4,54,694.21 ",No,82.10,2.55,210.29,8.36,,,,
36,24-09-2010," ? 4,19,348.59 ",No,79.17,2.58,210.37,8.36,,,,
36,01-10-2010," ? 4,22,169.47 ",No,74.66,2.57,210.44,8.48,,,,
36,08-10-2010," ? 4,44,351.61 ",No,66.34,2.60,210.51,8.48,,,,
36,15-10-2010," ? 4,53,308.15 ",No,71.57,2.71,210.58,8.48,,,,
36,22-10-2010," ? 4,24,956.30 ",No,72.24,2.70,210.63,8.48,,,,
36,29-10-2010," ? 3,92,654.26 ",No,76.22,2.68,210.67,8.48,,,,
36,05-11-2010," ? 4,05,860.37 ",No,62.72,2.66,210.72,8.48,,,,
36,12-11-2010," ? 4,25,804.80 ",No,61.97,2.71,210.77,8.48,,,,
36,19-11-2010," ? 4,11,615.71 ",No,56.73,2.74,210.65,8.48,,,,
36,26-11-2010," ? 4,08,891.49 ",Yes,67.73,2.73,210.52,8.48,,,,
36,03-12-2010," ? 3,60,266.09 ",No,54.44,2.69,210.38,8.48,,,,
36,10-12-2010," ? 4,04,545.03 ",No,51.83,2.81,210.24,8.48,,,,
36,17-12-2010," ? 4,10,214.70 ",No,56.73,2.85,210.18,8.48,,,,
36,24-12-2010," ? 4,22,093.59 ",No,59.10,2.86,210.18,8.48,,,,
